INCIDENT_KEY,occur_date,year,BORO,PRECINCT,latitude_clean,longitude_clean,fatal_incident
212200405,2020-04-20,2020,BROOKLYN,79,40.6961995,-73.94211757,True
139554478,2014-11-07,2014,BRONX,42,40.82948477,-73.89905912,False
167619814,2017-08-01,2017,BRONX,47,40.88306466,-73.83324993,False
212516311,2020-04-29,2020,BRONX,46,40.84756519,-73.91023649,False
270150948,2023-06-20,2023,QUEENS,108,40.74291942,-73.92539,False
167754133,2017-08-04,2017,BROOKLYN,70,40.64864805,-73.96773051,False
212640530,2020-05-02,2020,QUEENS,114,40.75396846,-73.90834136,False
300261481,2025-01-29,2025,QUEENS,114,40.77446923,-73.93260812,False
167835442,2017-08-06,2017,MANHATTAN,32,40.81094966,-73.94317377,False
139601978,2014-11-10,2014,BRONX,52,40.87105839,-73.89248769,False
10137422,2006-01-13,2006,STATEN ISLAND,120,40.62714477,-74.15663531,False
10187512,2006-01-22,2006,BRONX,47,40.89828995,-73.85386966,False
10333312,2006-02-01,2006,MANHATTAN,34,40.85132317,-73.94071384,False
10333322,2006-02-03,2006,MANHATTAN,32,40.82588892,-73.93738699,True
10411008,2006-02-10,2006,MANHATTAN,32,40.81907935,-73.94281637,False
10411017,2006-02-11,2006,MANHATTAN,23,40.79616594,-73.94764679,False
10454370,2006-02-17,2006,QUEENS,104,40.72174399,-73.92179886,False
10619051,2006-02-21,2006,BROOKLYN,71,40.66356386,-73.93160998,False
10619062,2006-02-25,2006,BROOKLYN,79,40.68767564,-73.95103126,True
10619077,2006-03-02,2006,BRONX,52,40.86350454,-73.90446662,True
10619084,2006-03-04,2006,BROOKLYN,83,40.68758672,-73.90871747,False
10713411,2006-03-20,2006,BROOKLYN,90,40.71014684,-73.94452215,False
10764207,2006-03-21,2006,BROOKLYN,71,40.66724957,-73.93544519,False
10804582,2006-03-24,2006,MANHATTAN,25,40.80630458,-73.93601832,False
10879212,2006-03-31,2006,BROOKLYN,79,40.69713353,-73.94373959,False
10904917,2006-04-04,2006,MANHATTAN,32,40.81490147,-73.94772237,False
10904922,2006-04-06,2006,MANHATTAN,23,40.7938729,-73.94509885,True
11118220,2006-04-23,2006,QUEENS,115,40.76373519,-73.87952809,False
11118221,2006-04-25,2006,BROOKLYN,79,40.69311348,-73.9521163,False
11118245,2006-05-01,2006,BROOKLYN,79,40.69440019,-73.94466507,False
11118847,2006-04-16,2006,BROOKLYN,70,40.64725793,-73.95569876,False
11118849,2006-04-16,2006,QUEENS,103,40.70723982,-73.79272673,False
12835945,2006-05-07,2006,BROOKLYN,75,40.66805753,-73.89874828,True
12835948,2006-05-07,2006,QUEENS,113,40.67998074,-73.77623391,True
15400539,2006-05-09,2006,BRONX,44,40.84349367,-73.90540253,False
15400548,2006-05-10,2006,QUEENS,109,40.78661961,-73.84015043,True
15400549,2006-05-11,2006,MANHATTAN,10,40.74238332,-74.00879236,True
15400552,2006-05-12,2006,BROOKLYN,75,40.65996291,-73.88950836,False
16631427,2006-05-17,2006,BRONX,46,40.84688662,-73.92060717,False
16631453,2006-05-22,2006,QUEENS,103,40.70021229,-73.78771033,True
16631461,2006-05-23,2006,MANHATTAN,33,40.84455408,-73.93445269,False
16631476,2006-05-27,2006,MANHATTAN,25,40.79794026,-73.93399294,False
16692680,2006-06-03,2006,QUEENS,113,40.68485082,-73.79280353,False
16692682,2006-06-05,2006,BROOKLYN,77,40.67350459,-73.95155358,False
16733758,2006-06-07,2006,BROOKLYN,61,40.59423619,-73.93684085,False
16733781,2006-06-12,2006,BROOKLYN,83,40.68850798,-73.9183582,False
16814018,2006-06-15,2006,BROOKLYN,77,40.67189368,-73.95934501,False
16814020,2006-06-15,2006,BROOKLYN,73,40.67102546,-73.90619508,False
16814040,2006-06-19,2006,MANHATTAN,28,40.80388686,-73.95409551,False
16814048,2006-06-18,2006,BROOKLYN,67,40.65162851,-73.95111898,False
16895006,2006-06-19,2006,MANHATTAN,33,40.84425448,-73.93371568,False
16895012,2006-06-21,2006,BRONX,43,40.82273479,-73.8613738,False
16895022,2006-06-23,2006,BROOKLYN,70,40.64633129,-73.95865789,True
16895023,2006-06-23,2006,BROOKLYN,76,40.68281617,-73.98764532,False
16895031,2006-06-22,2006,BROOKLYN,81,40.68048714,-73.92555358,False
23354047,2006-06-26,2006,QUEENS,109,40.75937119,-73.82236238,False
23354054,2006-06-28,2006,BROOKLYN,77,40.68041472,-73.97295378,False
23354080,2006-06-30,2006,MANHATTAN,25,40.79566582,-73.93566377,True
23354084,2006-07-01,2006,BRONX,41,40.81611959,-73.89776074,True
23354092,2006-07-04,2006,BROOKLYN,71,40.66502544,-73.95711437,False
23354102,2006-07-04,2006,QUEENS,105,40.69292514,-73.7301624,False
23354103,2006-07-05,2006,BROOKLYN,81,40.68161181,-73.92880085,False
23354119,2006-07-09,2006,BROOKLYN,63,40.63093902,-73.91848267,False
23354135,2006-07-10,2006,BROOKLYN,60,40.57915988,-74.00037223,False
23421765,2006-07-13,2006,QUEENS,113,40.67348786,-73.7915266,False
23501819,2006-07-22,2006,BRONX,44,40.84023414,-73.91768411,False
23549336,2006-07-24,2006,STATEN ISLAND,120,40.62570376,-74.16448526,True
23549341,2006-07-26,2006,BROOKLYN,73,40.67765405,-73.91311865,True
23613985,2006-07-30,2006,BROOKLYN,75,40.65690364,-73.88509476,False
23613987,2006-07-30,2006,BROOKLYN,88,40.68506083,-73.96069271,True
23749369,2006-08-05,2006,STATEN ISLAND,122,40.58966584,-74.16357198,False
23822599,2006-08-11,2006,BRONX,46,40.8300987,-73.84816554,False
23920281,2006-08-16,2006,BRONX,47,40.87871008,-73.86344487,False
23920284,2006-08-17,2006,BRONX,44,40.83338587,-73.91004603,False
23934580,2006-08-18,2006,BRONX,48,40.85209279,-73.89280029,True
24050466,2006-08-25,2006,QUEENS,104,40.72392926,-73.90756733,False
24050468,2006-08-25,2006,QUEENS,106,40.68570507,-73.8281871,False
24050478,2006-08-27,2006,BROOKLYN,69,40.63312658,-73.8889367,True
24050479,2006-08-27,2006,BROOKLYN,81,40.68592124,-73.92061854,False
24050489,2006-08-25,2006,BROOKLYN,83,40.68844153,-73.91021993,False
24103846,2006-08-31,2006,BROOKLYN,79,40.69791175,-73.94679711,False
24157447,2006-09-04,2006,BROOKLYN,71,40.65677022,-73.96013632,False
24157449,2006-09-04,2006,BROOKLYN,71,40.66815523,-73.95205492,False
24248675,2006-09-10,2006,QUEENS,105,40.70578979,-73.73963945,True
24248677,2006-09-10,2006,BRONX,43,40.81832941,-73.86129266,False
24248679,2006-09-10,2006,BROOKLYN,75,40.66692663,-73.89561034,True
24335998,2006-09-16,2006,BROOKLYN,83,40.69377507,-73.90732785,False
24360982,2006-09-17,2006,BRONX,43,40.82640994,-73.87580131,False
24360985,2006-09-17,2006,QUEENS,113,40.68257742,-73.78201566,False
24360986,2006-09-17,2006,BROOKLYN,77,40.67118732,-73.93368219,False
24378757,2006-09-18,2006,BROOKLYN,69,40.63354555,-73.90976416,False
24378766,2006-09-18,2006,BROOKLYN,73,40.68053224,-73.91536106,False
24418566,2006-09-20,2006,BROOKLYN,77,40.67140441,-73.92948586,False
138924200,2014-09-29,2014,STATEN ISLAND,120,40.63934843,-74.08613535,False
24591357,2006-10-01,2006,BRONX,47,40.87826016,-73.86596623,False
24687025,2006-10-07,2006,BROOKLYN,71,40.66431186,-73.95729145,False
24699536,2006-10-08,2006,QUEENS,102,40.68130265,-73.8631208,False
24717011,2006-10-09,2006,BROOKLYN,90,40.70439886,-73.94359641,False
24814496,2006-10-14,2006,BROOKLYN,75,40.67007749,-73.86868087,False
24913681,2006-10-22,2006,BRONX,50,40.87516772,-73.90906021,False
25078537,2006-10-31,2006,BROOKLYN,71,40.66442649,-73.93292475,False
25078539,2006-11-01,2006,BRONX,45,40.86369443,-73.82164265,False
25170414,2006-11-04,2006,BROOKLYN,70,40.64335837,-73.9577697,True
25207006,2006-11-08,2006,MANHATTAN,33,40.84519113,-73.93493638,True
25327783,2006-11-15,2006,BROOKLYN,73,40.66549826,-73.91062569,False
25344915,2006-11-17,2006,BROOKLYN,83,40.70303282,-73.92576644,False
25370563,2006-11-20,2006,QUEENS,106,40.68900088,-73.81706533,False
25466214,2006-11-25,2006,BROOKLYN,69,40.6314514,-73.89996751,False
25476051,2006-11-25,2006,BROOKLYN,75,40.67322198,-73.89138262,False
25490111,2006-11-26,2006,BRONX,46,40.84719727,-73.92134053,True
25574777,2006-12-01,2006,BROOKLYN,67,40.65479277,-73.95000303,False
25586128,2006-12-03,2006,BRONX,42,40.82897859,-73.89775905,True
25674498,2006-12-07,2006,MANHATTAN,25,40.80351928,-73.9423385,False
25674499,2006-12-08,2006,BRONX,40,40.82311245,-73.91745599,False
25738130,2006-12-12,2006,BROOKLYN,67,40.64317,-73.93141828,False
25812421,2006-12-17,2006,BROOKLYN,63,40.61266795,-73.91240004,True
25881910,2006-12-21,2006,BROOKLYN,79,40.69472542,-73.94183036,False
25896932,2006-12-22,2006,BROOKLYN,83,40.69263007,-73.92563739,True
25911846,2006-12-22,2006,BROOKLYN,75,40.66429101,-73.88626793,False
25950260,2006-12-25,2006,BROOKLYN,81,40.69285999,-73.9385144,False
26035862,2007-01-01,2007,BRONX,47,40.87937846,-73.86005151,False
26103372,2007-01-05,2007,QUEENS,114,40.76095391,-73.93224277,False
26269971,2007-01-13,2007,QUEENS,107,40.72444551,-73.75829461,False
26269974,2007-01-13,2007,BROOKLYN,81,40.68967144,-73.93040047,False
26302596,2007-01-12,2007,BROOKLYN,67,40.65944272,-73.92112581,False
26430180,2007-01-20,2007,BRONX,49,40.87035265,-73.85459634,False
26805788,2007-02-10,2007,BROOKLYN,75,40.66469186,-73.88918693,True
26884361,2007-02-14,2007,BROOKLYN,83,40.68996168,-73.91692848,False
26929480,2007-02-18,2007,BROOKLYN,81,40.69248291,-73.92729273,False
27008268,2007-02-22,2007,MANHATTAN,30,40.82677073,-73.95020624,False
27126162,2007-02-28,2007,BRONX,40,40.80650786,-73.918842,False
212640536,2020-05-03,2020,MANHATTAN,33,40.84519113,-73.93493638,False
27432646,2007-03-16,2007,QUEENS,108,40.74541848,-73.91540134,False
28234043,2007-04-02,2007,BROOKLYN,83,40.69456768,-73.90654782,False
28268451,2007-04-04,2007,BRONX,48,40.84602006,-73.88838247,False
28609129,2007-04-20,2007,BROOKLYN,73,40.68272838,-73.91579815,True
28772260,2007-04-30,2007,STATEN ISLAND,122,40.60760363,-74.1210466,False
28772262,2007-05-01,2007,BROOKLYN,62,40.60056099,-74.0048521,True
28848171,2007-05-05,2007,MANHATTAN,32,40.81370619,-73.94488018,False
28892743,2007-05-07,2007,BROOKLYN,73,40.67016549,-73.9157311,False
28907942,2007-05-08,2007,BROOKLYN,81,40.67795728,-73.91865954,False
28926743,2007-05-08,2007,MANHATTAN,34,40.86413609,-73.91918383,False
29013342,2007-05-12,2007,BRONX,47,40.88710575,-73.86086345,False
29024303,2007-05-14,2007,BRONX,40,40.81437408,-73.90768376,False
29040548,2007-05-14,2007,BRONX,48,40.84185836,-73.87948781,True
29040550,2007-05-15,2007,BROOKLYN,81,40.67843525,-73.92743062,True
29059032,2007-05-15,2007,BROOKLYN,83,40.69847382,-73.91776898,True
29059039,2007-05-16,2007,BRONX,46,40.8585538,-73.90872503,True
29114165,2007-05-19,2007,BRONX,41,40.81677267,-73.90072222,False
29114166,2007-05-19,2007,BROOKLYN,83,40.69302056,-73.91861232,False
29174606,2007-05-22,2007,BROOKLYN,77,40.67172056,-73.9517207,True
29246081,2007-05-26,2007,BRONX,43,40.83842144,-73.86653076,False
29277330,2007-05-26,2007,BROOKLYN,81,40.67888751,-73.93559977,False
29338474,2007-05-31,2007,QUEENS,113,40.68665886,-73.76390509,False
29388843,2007-06-03,2007,BRONX,50,40.889184,-73.9045997,True
32155734,2007-06-11,2007,BRONX,42,40.82333855,-73.90794593,False
32155740,2007-06-09,2007,BROOKLYN,83,40.70621349,-73.92086488,True
32272870,2007-06-15,2007,QUEENS,106,40.65021565,-73.84201966,False
32527921,2007-06-19,2007,BRONX,46,40.84677222,-73.91417004,False
32564595,2007-06-20,2007,BRONX,48,40.84660694,-73.88788632,False
32564596,2007-06-20,2007,BROOKLYN,69,40.6379079,-73.90084059,False
32672563,2007-06-22,2007,BRONX,52,40.86141546,-73.90738709,False
32672564,2007-06-23,2007,BROOKLYN,67,40.65595412,-73.91724474,False
32690337,2007-06-23,2007,BRONX,42,40.83362585,-73.89520063,False
32723802,2007-06-22,2007,MANHATTAN,25,40.80093037,-73.94109824,True
32768841,2007-06-27,2007,MANHATTAN,25,40.81052168,-73.93821425,False
32768842,2007-06-27,2007,QUEENS,100,40.58606562,-73.82052636,False
32786997,2007-06-28,2007,BRONX,42,40.83100616,-73.89999633,False
32821779,2007-06-30,2007,BRONX,44,40.82998817,-73.91398934,False
32852896,2007-07-01,2007,STATEN ISLAND,120,40.63498959,-74.11729517,False
32878660,2007-07-03,2007,BROOKLYN,69,40.64247512,-73.89159843,False
32914996,2007-07-04,2007,QUEENS,113,40.69303497,-73.7848988,False
32949482,2007-07-06,2007,BRONX,40,40.81815566,-73.90354179,False
33047080,2007-07-11,2007,BROOKLYN,67,40.65385069,-73.91980976,True
33047083,2007-07-12,2007,BRONX,45,40.83839955,-73.83671202,True
33063847,2007-07-12,2007,BROOKLYN,60,40.57430143,-73.99407639,True
33074915,2007-07-14,2007,BROOKLYN,88,40.6902236,-73.96027859,True
33136531,2007-07-16,2007,MANHATTAN,25,40.79748185,-73.93890175,False
33136950,2007-07-17,2007,BROOKLYN,77,40.67543436,-73.93049824,False
33175434,2007-07-19,2007,BROOKLYN,60,40.57664598,-73.9764804,True
33227818,2007-07-22,2007,BRONX,44,40.84267692,-73.90684575,False
33376717,2007-07-26,2007,QUEENS,105,40.71919396,-73.73545288,False
212400207,2020-04-25,2020,MANHATTAN,32,40.81974964,-73.9386031,True
139565164,2014-11-07,2014,MANHATTAN,28,40.80236708,-73.94943708,False
139565486,2014-11-07,2014,MANHATTAN,9,40.72218082,-73.98179001,False
139565488,2014-11-08,2014,MANHATTAN,33,40.83289765,-73.94016653,False
139575074,2014-11-09,2014,BRONX,44,40.82956726,-73.91269264,False
182931019,2018-05-21,2018,BRONX,43,40.82170191,-73.86066057,False
212558134,2020-04-30,2020,QUEENS,101,40.59376862,-73.7844228,False
301321141,2025-02-14,2025,STATEN ISLAND,120,40.61683035,-74.10262128,False
271188186,2023-07-12,2023,BROOKLYN,71,40.66021235,-73.96062445,False
167835863,2017-08-06,2017,BRONX,47,40.88731363,-73.84727176,False
167917431,2017-08-08,2017,BRONX,44,40.84198718,-73.92449462,False
300341223,2025-01-31,2025,BROOKLYN,79,40.6924853,-73.96029527,False
270388042,2023-06-25,2023,BROOKLYN,76,40.67870758,-74.00861451,False
138899430,2014-09-26,2014,QUEENS,104,40.70195259,-73.90500829,False
138899573,2014-09-26,2014,BROOKLYN,79,40.68950381,-73.95139411,False
168306063,2017-08-19,2017,MANHATTAN,25,40.79964626,-73.94193371,False
168080540,2017-08-13,2017,BRONX,44,40.82414151,-73.91717288,True
212640533,2020-05-03,2020,QUEENS,113,40.68324212,-73.79418945,False
138899804,2014-09-26,2014,BROOKLYN,67,40.65758692,-73.92905715,False
10038633,2006-01-05,2006,BROOKLYN,81,40.68702203,-73.92081554,False
10137411,2006-01-09,2006,BROOKLYN,72,40.63898792,-74.00772661,True
10137433,2006-01-15,2006,BRONX,52,40.86951721,-73.88260138,False
10137435,2006-01-16,2006,BROOKLYN,88,40.68725954,-73.96113492,False
10187492,2006-01-17,2006,BRONX,40,40.82032685,-73.9178641,True
10187493,2006-01-17,2006,BRONX,41,40.82098474,-73.89335984,False
10240246,2006-01-25,2006,QUEENS,101,40.59639588,-73.78467718,False
10333308,2006-01-31,2006,BROOKLYN,83,40.69847382,-73.91776898,False
270435994,2023-06-26,2023,BRONX,43,40.8209537,-73.86622618,False
10333342,2006-02-07,2006,MANHATTAN,30,40.82524077,-73.94760585,False
10411009,2006-02-11,2006,BRONX,40,40.80864535,-73.93044223,True
10411013,2006-02-12,2006,QUEENS,114,40.75524059,-73.94484915,False
10411014,2006-02-12,2006,BROOKLYN,69,40.6451291,-73.90367301,False
10454360,2006-02-14,2006,QUEENS,103,40.68888364,-73.80420355,True
10454373,2006-02-19,2006,BROOKLYN,79,40.67845546,-73.93857094,True
10454380,2006-02-19,2006,MANHATTAN,24,40.79819332,-73.96735103,False
10619054,2006-02-22,2006,QUEENS,113,40.68632576,-73.7594532,False
10619070,2006-02-28,2006,BROOKLYN,67,40.65081539,-73.94957355,False
10619081,2006-03-04,2006,STATEN ISLAND,120,40.6293065,-74.07660423,False
10660752,2006-03-10,2006,BROOKLYN,75,40.65482578,-73.88781577,False
10764205,2006-03-20,2006,BROOKLYN,83,40.68551781,-73.91309759,False
10879218,2006-04-03,2006,BRONX,43,40.83755171,-73.86682885,False
10953932,2006-04-09,2006,BROOKLYN,71,40.66694715,-73.92991232,True
10969344,2006-04-11,2006,BRONX,44,40.84079512,-73.92319852,False
11118206,2006-04-22,2006,QUEENS,115,40.76224004,-73.88563862,True
11118217,2006-04-22,2006,QUEENS,113,40.67903612,-73.78909368,False
11118225,2006-04-24,2006,BROOKLYN,60,40.57552016,-73.99485022,False
11118229,2006-04-25,2006,MANHATTAN,34,40.85591823,-73.927096,True
12835940,2006-05-06,2006,BRONX,44,40.83111182,-73.91925284,False
12835944,2006-05-07,2006,BROOKLYN,78,40.67741387,-73.98304965,False
15400554,2006-05-13,2006,BROOKLYN,77,40.67475713,-73.94169636,False
15400555,2006-05-13,2006,BROOKLYN,90,40.71114432,-73.94126775,False
15400557,2006-05-14,2006,BRONX,48,40.84193891,-73.88581605,False
16631468,2006-05-25,2006,MANHATTAN,28,40.80041071,-73.95086887,False
16631495,2006-05-28,2006,BROOKLYN,88,40.68112181,-73.95991265,False
16631498,2006-05-29,2006,BRONX,41,40.81747308,-73.89815607,True
16692668,2006-06-03,2006,QUEENS,105,40.71959487,-73.73314969,False
16692669,2006-06-03,2006,BROOKLYN,71,40.66249312,-73.93590755,False
16814011,2006-06-13,2006,BROOKLYN,70,40.64193954,-73.95840838,True
16814012,2006-06-13,2006,BRONX,45,40.8464907,-73.83081514,False
16814019,2006-06-15,2006,BRONX,44,40.84079512,-73.92319852,False
16814037,2006-06-18,2006,QUEENS,100,40.58868057,-73.78930344,True
16895007,2006-06-19,2006,BRONX,44,40.83690924,-73.92844674,True
16895015,2006-06-20,2006,BROOKLYN,79,40.68121575,-73.94203683,False
23354059,2006-06-28,2006,BROOKLYN,75,40.67258313,-73.87326507,False
23354068,2006-06-30,2006,BROOKLYN,69,40.64891804,-73.89255375,False
23354076,2006-07-02,2006,BROOKLYN,73,40.6721356,-73.91121882,False
23354079,2006-07-02,2006,BRONX,44,40.83308592,-73.91630892,True
23354125,2006-07-08,2006,BROOKLYN,76,40.67527413,-74.00366424,False
23354131,2006-07-09,2006,QUEENS,113,40.69820784,-73.7687941,False
23354134,2006-07-10,2006,MANHATTAN,28,40.81173309,-73.95180699,False
23444497,2006-07-19,2006,MANHATTAN,34,40.84830668,-73.93075498,False
23471266,2006-07-16,2006,BROOKLYN,60,40.58950874,-73.9797055,False
23625561,2006-07-30,2006,BRONX,44,40.83088632,-73.91862797,False
23722474,2006-08-06,2006,BROOKLYN,71,40.66926451,-73.96028746,False
23722476,2006-08-06,2006,BRONX,42,40.82099118,-73.89439315,False
23749374,2006-08-07,2006,BROOKLYN,67,40.65137658,-73.92644017,False
23749375,2006-08-07,2006,BROOKLYN,79,40.69713353,-73.94373959,True
23807435,2006-08-09,2006,QUEENS,104,40.70790281,-73.90784924,True
23822598,2006-08-11,2006,BROOKLYN,73,40.66151555,-73.91058056,True
23846689,2006-08-12,2006,BROOKLYN,70,40.64633129,-73.95865789,False
23957544,2006-08-20,2006,BRONX,44,40.83392783,-73.91167508,False
23974391,2006-08-22,2006,QUEENS,101,40.60277623,-73.75011736,False
23999558,2006-08-22,2006,BROOKLYN,77,40.67449569,-73.93057133,True
24050484,2006-08-25,2006,QUEENS,109,40.7623158,-73.827448,True
24103839,2006-08-31,2006,QUEENS,100,40.58766083,-73.81056339,False
24103852,2006-08-31,2006,QUEENS,100,40.58766083,-73.81056339,False
24157452,2006-09-04,2006,BROOKLYN,63,40.63779737,-73.9211622,False
24157455,2006-09-04,2006,BRONX,46,40.84829281,-73.91420061,False
24236347,2006-09-09,2006,BROOKLYN,81,40.68477452,-73.91755872,False
24264430,2006-09-11,2006,BROOKLYN,81,40.68773221,-73.93749148,False
24287319,2006-09-11,2006,QUEENS,106,40.68254819,-73.80715704,False
24287320,2006-09-13,2006,BROOKLYN,71,40.66502544,-73.95711437,False
24303623,2006-09-13,2006,QUEENS,103,40.71188928,-73.7695366,False
24320684,2006-09-14,2006,BROOKLYN,73,40.65592215,-73.9043386,True
24347273,2006-09-16,2006,BRONX,47,40.87994511,-73.8565896,False
24474755,2006-09-24,2006,BRONX,44,40.83421668,-73.91253115,False
24474757,2006-09-24,2006,QUEENS,105,40.65972171,-73.73981204,False
24474758,2006-09-24,2006,BRONX,47,40.89065586,-73.84874335,False
24516762,2006-09-26,2006,MANHATTAN,10,40.74936081,-73.99924714,False
24565930,2006-09-29,2006,MANHATTAN,32,40.82917154,-73.93726827,False
24626219,2006-10-03,2006,BROOKLYN,67,40.66156215,-73.92594595,False
24687026,2006-10-07,2006,BROOKLYN,77,40.6769666,-73.9609931,False
24839839,2006-10-16,2006,BRONX,48,40.85556035,-73.89387917,True
24888645,2006-10-19,2006,BROOKLYN,81,40.68336,-73.92008796,False
24913682,2006-10-22,2006,QUEENS,106,40.67687361,-73.81654339,False
24997737,2006-10-26,2006,BROOKLYN,75,40.66404052,-73.88554385,False
25012789,2006-10-28,2006,MANHATTAN,23,40.79460196,-73.94878928,False
25036115,2006-10-29,2006,BROOKLYN,60,40.57279461,-73.9959627,False
25095839,2006-11-01,2006,BRONX,47,40.87374837,-73.85501559,False
25195150,2006-11-07,2006,QUEENS,113,40.66852692,-73.76262109,False
25207005,2006-11-08,2006,BROOKLYN,73,40.66382162,-73.91116861,False
25283463,2006-11-13,2006,BRONX,52,40.88469888,-73.87804313,False
25344913,2006-11-17,2006,QUEENS,103,40.69727164,-73.78422517,False
25476052,2006-11-26,2006,BROOKLYN,79,40.6803488,-73.94864627,False
25586127,2006-12-03,2006,BRONX,44,40.83784212,-73.91962775,False
25607879,2006-12-02,2006,BROOKLYN,79,40.68091727,-73.93809637,True
25625020,2006-12-05,2006,BRONX,44,40.8431627,-73.90680532,False
25713833,2006-12-10,2006,BROOKLYN,75,40.65778404,-73.89002376,True
25786519,2006-12-15,2006,BROOKLYN,73,40.658431,-73.90447917,False
25932834,2006-12-25,2006,BRONX,52,40.86156732,-73.90852206,True
25950255,2006-12-22,2006,BROOKLYN,68,40.62871144,-74.00765697,False
25950261,2006-12-26,2006,BROOKLYN,75,40.6668961,-73.87849543,False
26010438,2006-12-30,2006,BRONX,40,40.81151408,-73.92260734,False
26022834,2006-12-31,2006,BROOKLYN,81,40.68909479,-73.9256197,False
26035864,2007-01-01,2007,MANHATTAN,23,40.79616594,-73.94764679,False
26035872,2006-12-30,2006,MANHATTAN,33,40.84261538,-73.93772544,False
26069307,2007-01-01,2007,BRONX,43,40.81856468,-73.86763278,False
26251922,2007-01-12,2007,BROOKLYN,75,40.66926532,-73.8641981,False
26311393,2007-01-13,2007,BROOKLYN,71,40.66061923,-73.9426134,False
26603706,2007-01-31,2007,BROOKLYN,79,40.68785876,-73.95590977,False
26625289,2007-02-01,2007,BROOKLYN,71,40.66355666,-73.933387,False
26805790,2007-02-11,2007,BRONX,43,40.83628602,-73.85957117,True
27126160,2007-02-28,2007,BRONX,46,40.86141043,-73.89510262,False
27258377,2007-03-07,2007,MANHATTAN,18,40.76638798,-73.98312448,False
27294341,2007-03-08,2007,BRONX,42,40.83652238,-73.89021979,False
27459792,2007-03-18,2007,BROOKLYN,73,40.66639798,-73.90989634,False
27501001,2007-03-20,2007,BRONX,48,40.85574045,-73.88982658,False
27606751,2007-03-23,2007,BROOKLYN,75,40.67561033,-73.87053744,False
27606752,2007-03-23,2007,BRONX,42,40.83226607,-73.90009562,False
28224891,2007-03-31,2007,MANHATTAN,33,40.83791677,-73.93834421,False
28234044,2007-04-02,2007,BRONX,43,40.82073174,-73.87638638,False
28285977,2007-04-04,2007,BROOKLYN,73,40.66039558,-73.91780511,True
28318237,2007-04-07,2007,BRONX,52,40.86947048,-73.8798608,True
28446320,2007-04-13,2007,BROOKLYN,81,40.67953141,-73.93362702,False
28503013,2007-04-17,2007,BROOKLYN,77,40.67528588,-73.95138645,True
28523998,2007-04-18,2007,BROOKLYN,70,40.64415081,-73.95563956,False
28575968,2007-04-21,2007,BROOKLYN,73,40.67640692,-73.91927792,False
28609132,2007-04-22,2007,BROOKLYN,73,40.66332159,-73.90375127,False
28755030,2007-04-30,2007,QUEENS,101,40.59562006,-73.77655262,False
28907940,2007-05-08,2007,BROOKLYN,67,40.63970054,-73.95320676,False
28926744,2007-05-09,2007,BRONX,43,40.81796655,-73.8477958,False
28926748,2007-05-09,2007,QUEENS,101,40.60277623,-73.75011736,False
29013343,2007-05-14,2007,BROOKLYN,88,40.68361095,-73.96742876,False
29013344,2007-05-11,2007,MANHATTAN,28,40.79965913,-73.95199632,False
29059035,2007-03-08,2007,BRONX,44,40.83054387,-73.91570143,False
29080493,2007-05-17,2007,BROOKLYN,73,40.67113,-73.91350206,True
29098918,2007-05-17,2007,BROOKLYN,61,40.60728092,-73.958005,False
29129305,2007-05-20,2007,BROOKLYN,75,40.66058829,-73.88350972,True
29145871,2007-05-20,2007,BROOKLYN,70,40.65158298,-73.96130346,False
29174605,2007-05-18,2007,BRONX,49,40.86430673,-73.84254869,False
29191549,2007-05-22,2007,QUEENS,103,40.70270389,-73.80928795,False
29191556,2007-05-24,2007,BRONX,46,40.85918942,-73.90068059,True
29259598,2007-05-27,2007,BROOKLYN,81,40.68797003,-73.92236491,True
29301878,2007-05-29,2007,BROOKLYN,83,40.68679581,-73.9153459,False
29406947,2007-06-03,2007,BROOKLYN,90,40.70654839,-73.95040063,False
32155713,2007-06-08,2007,BROOKLYN,73,40.66423942,-73.90842501,False
32155735,2007-06-08,2007,BROOKLYN,75,40.66846406,-73.89600445,True
32155739,2007-06-09,2007,BRONX,40,40.81269914,-73.92162696,True
32288649,2007-06-16,2007,BROOKLYN,79,40.69419635,-73.94317591,False
32303926,2007-06-17,2007,BRONX,46,40.85027288,-73.91574511,False
32303928,2007-06-17,2007,BROOKLYN,73,40.67476498,-73.91107833,False
32320688,2007-06-17,2007,BROOKLYN,67,40.65570853,-73.91545383,False
32320696,2007-06-16,2007,BROOKLYN,90,40.71112078,-73.95620098,False
32527925,2007-06-19,2007,QUEENS,114,40.76949512,-73.91502417,False
32690335,2007-06-23,2007,BRONX,46,40.8598745,-73.89632334,False
32690338,2007-06-23,2007,BROOKLYN,79,40.69472542,-73.94183036,False
32723811,2007-06-24,2007,BRONX,41,40.82621198,-73.89782834,False
32748945,2007-06-25,2007,MANHATTAN,25,40.79894517,-73.92991421,False
32786996,2007-06-27,2007,QUEENS,113,40.68145927,-73.76883054,False
32807472,2007-06-29,2007,MANHATTAN,30,40.82742102,-73.9497324,False
32821781,2007-06-30,2007,QUEENS,113,40.68142712,-73.76515308,False
139015128,2014-10-04,2014,STATEN ISLAND,120,40.61547749,-74.08166702,False
212515896,2020-04-29,2020,BROOKLYN,67,40.65608179,-73.91922322,False
212516310,2020-04-29,2020,BROOKLYN,67,40.65434658,-73.91851534,False
139565487,2014-11-07,2014,BROOKLYN,75,40.66652286,-73.89835771,False
